description,has_short_company_profile,company_profile,requirements,benefits,has_company_logo,low_required_education,has_questions,telecommuting,has_short_requirements,money_in_title,money_in_desc,cons_punc_des,fraudulent
399,1,1,251,77,0,0,0,0,0,0,0,0,1
333,0,132,93,1,0,0,0,0,0,0,0,0,0
95,0,41,53,20,1,0,0,0,0,0,0,0,1
104,1,1,13,62,0,1,1,0,0,0,0,0,0
199,0,361,61,198,1,0,1,0,0,0,0,0,1
72,1,1,1,1,0,0,0,0,1,0,1,0,1
221,0,84,159,111,1,0,0,0,0,0,0,0,0
127,0,18,40,9,1,0,1,0,0,0,1,0,0
156,0,245,177,1,1,0,1,0,0,0,1,0,0
287,1,1,275,275,0,0,0,0,0,0,0,1,1
41,1,1,124,14,0,0,1,0,0,0,0,0,1
160,0,57,50,95,1,0,1,0,0,0,0,0,0
454,0,46,158,34,1,0,0,0,0,0,0,0,1
384,0,63,158,88,1,0,1,0,0,0,0,0,0
94,1,1,120,101,0,1,0,0,0,0,0,0,1
296,0,142,1,77,1,0,0,0,1,0,0,0,0
59,0,185,805,13,1,0,0,0,0,0,0,0,1
91,1,1,1,1,1,1,0,0,1,0,0,1,1
387,0,46,125,34,1,0,0,0,0,0,0,0,1
86,1,1,8,1,0,0,0,0,1,0,1,0,1
172,0,93,126,30,1,1,1,0,0,0,0,0,1
336,1,1,1,1,0,0,0,0,1,0,0,0,1
49,1,1,48,1,0,0,0,0,0,0,0,0,0
199,0,55,102,1,1,0,0,0,0,0,0,0,0
91,1,1,8,10,0,0,0,0,1,0,1,0,1
65,0,35,200,1,1,0,0,0,0,0,0,0,0
37,1,1,145,1,0,0,1,0,0,0,0,0,0
59,1,1,59,144,0,0,0,0,0,0,0,0,0
30,0,43,311,1,1,1,0,0,0,0,0,0,1
60,1,1,58,47,0,1,0,0,0,0,0,0,1
183,0,145,55,47,1,0,0,0,0,1,0,0,0
108,0,86,95,78,1,1,0,0,0,1,0,0,1
73,1,1,25,31,0,0,0,0,0,0,0,0,1
219,1,1,1,1,0,0,0,0,1,0,0,0,1
204,1,1,82,1,0,0,0,1,0,0,0,0,0
134,0,26,107,27,1,0,0,0,0,0,0,0,0
110,0,18,26,9,1,0,1,0,0,0,1,0,0
75,1,1,14,14,0,0,0,0,0,0,1,0,1
267,0,77,525,22,0,0,1,0,0,0,0,0,0
489,0,88,238,1,1,1,0,0,0,0,0,0,0
197,0,225,152,1,1,0,0,0,0,0,0,0,0
265,0,82,173,1,1,0,1,0,0,0,0,0,0
34,1,1,26,21,0,0,0,0,0,0,0,0,0
383,1,1,1,1,0,0,0,0,1,0,0,0,1
167,1,1,49,1,0,0,1,0,0,0,0,0,1
241,0,367,94,169,1,0,1,0,0,0,0,0,0
188,0,78,103,1,1,0,0,0,0,0,0,0,0
125,1,1,231,46,1,0,0,0,0,0,0,0,0
157,0,136,11,8,1,1,0,0,0,0,0,0,0
252,1,1,45,20,0,1,0,0,0,0,0,0,1
112,1,1,1,1,0,0,0,0,1,0,0,0,1
173,0,66,193,78,1,0,0,0,0,0,0,0,0
281,0,62,160,76,1,0,1,0,0,0,0,0,0
412,0,53,1,1,1,0,0,0,1,0,0,0,0
205,0,89,89,108,1,0,1,0,0,0,0,0,0
219,1,1,1,1,0,0,0,0,1,0,0,0,1
65,1,1,19,25,0,0,0,0,0,0,1,0,1
378,1,1,1,1,0,0,0,0,1,0,1,0,1
168,0,53,14,9,1,0,1,0,0,0,0,0,1
407,0,30,299,1,0,0,0,0,0,0,0,0,0
57,1,1,62,1,0,1,1,0,0,0,0,0,0
348,1,1,64,1,0,0,0,0,0,0,0,0,1
73,1,1,19,97,0,0,0,0,0,0,1,0,1
70,0,82,21,1,1,0,0,0,0,0,1,0,1
12,0,142,1,1,1,0,0,0,1,0,0,0,0
55,1,1,42,84,0,0,0,0,0,0,0,1,1
136,0,225,173,51,1,0,1,0,0,0,0,0,0
487,0,220,81,234,1,0,0,0,0,0,0,0,0
122,0,76,229,1,1,0,0,0,0,0,0,0,0
21,1,1,1,1,0,0,1,0,1,0,0,0,1
150,0,69,107,1,1,0,1,0,0,0,0,0,1
281,0,94,155,13,1,1,1,0,0,0,0,0,1
383,0,381,232,74,1,0,1,0,0,0,0,0,1
387,0,46,125,34,1,0,0,0,0,0,0,0,1
343,0,15,54,56,1,0,0,0,0,0,0,0,0
34,0,55,135,1,1,0,1,0,0,0,0,0,0
133,0,196,85,79,1,0,1,0,0,0,0,0,0
156,0,142,113,45,1,0,1,0,0,0,0,0,0
219,1,1,1,1,0,0,0,0,1,0,0,0,1
104,0,184,1,1,1,0,0,0,1,0,0,0,0
78,0,137,111,1,1,0,1,0,0,0,0,0,0
357,0,381,268,131,1,0,1,0,0,0,0,0,1
22,0,100,35,22,1,1,0,1,0,0,0,0,1
89,0,144,89,144,1,0,0,0,0,0,0,0,0
273,0,30,1,1,0,0,0,0,1,0,0,0,0
1046,1,1,1,1,0,0,0,0,1,0,0,1,0
168,0,69,111,9,1,0,0,0,0,0,0,0,1
279,0,381,117,118,1,0,1,0,0,0,0,0,1
197,0,90,163,119,1,0,1,0,0,0,0,0,0
22,1,1,141,164,0,1,0,0,0,1,0,0,1
102,0,235,302,118,1,0,1,0,0,0,0,0,0
117,1,1,11,1,0,0,0,0,0,0,0,0,1
390,1,1,1,1,0,0,0,0,1,0,0,0,1
101,0,86,89,13,1,0,1,0,0,0,0,0,0
494,0,139,286,23,1,0,0,0,0,0,0,0,0
342,1,1,1,1,0,0,0,0,1,0,0,0,1
237,0,42,104,93,1,1,1,0,0,0,1,0,0
390,1,1,1,1,0,0,0,0,1,0,0,0,1
237,1,1,1,1,0,0,0,0,1,0,0,0,1
167,0,99,178,167,1,0,0,0,0,0,0,0,0
274,0,77,181,88,1,0,0,0,0,0,0,0,0
140,0,339,237,212,1,0,1,0,0,0,0,0,0
323,0,259,194,46,1,0,1,0,0,0,0,0,0
23,0,25,21,24,0,0,0,0,0,0,1,0,1
251,1,1,171,1,0,0,0,0,0,0,0,0,0
283,0,142,130,1,1,0,1,0,0,0,0,0,0
98,0,136,8,1,1,0,1,0,1,0,0,0,0
270,1,1,79,14,0,0,1,0,0,0,0,0,1
82,0,28,50,24,1,1,1,0,0,0,0,1,0
19,0,185,277,41,1,1,1,0,0,0,0,0,1
363,0,201,189,218,1,0,0,0,0,0,1,0,0
427,1,1,1,1,0,0,0,0,1,0,0,0,1
110,0,18,26,9,1,0,1,0,0,0,1,0,0
571,1,1,1,1,0,0,0,0,1,0,1,0,0
22,1,1,141,164,0,1,0,0,0,1,0,0,1
373,0,88,291,1,1,0,0,0,0,0,0,0,0
199,0,112,119,61,1,0,1,0,0,0,0,0,0
67,0,43,75,65,1,0,1,0,0,0,0,0,0
301,1,1,154,1,0,0,0,0,0,0,0,0,1
121,1,1,1,1,0,0,0,0,1,0,1,0,0
114,0,18,27,9,1,0,0,0,0,0,1,0,0
126,0,246,136,225,1,0,0,0,0,0,0,0,0
213,0,110,76,127,1,1,1,0,0,0,0,0,0
112,0,85,15,14,1,0,1,1,0,0,0,0,1
143,0,121,100,1,1,0,0,0,0,0,0,0,0
103,1,1,1,33,0,1,0,0,1,0,1,0,1
30,0,43,311,1,1,1,0,0,0,0,0,0,1
476,0,180,237,259,1,0,1,0,0,0,0,0,1
426,0,92,104,58,1,0,1,0,0,0,0,1,0
324,0,12,72,55,1,0,0,0,0,0,0,0,0
417,1,1,40,48,0,0,1,0,0,0,0,1,1
454,0,46,158,34,1,0,0,0,0,0,0,0,1
176,0,98,115,1,0,0,1,0,0,0,0,0,0
537,0,132,74,1,1,0,1,0,0,0,0,0,0
465,0,245,131,1,1,0,1,0,0,0,0,0,0
142,0,45,235,67,1,1,1,0,0,0,0,0,0
205,1,1,1,1,0,0,0,0,1,0,0,0,1
234,0,156,107,478,1,0,1,0,0,0,0,0,1
78,0,152,66,1,1,0,0,0,0,0,0,0,0
67,1,1,11,8,0,1,0,0,0,0,1,0,1
77,1,1,1,1,0,0,0,0,1,0,0,0,1
79,0,28,1,29,1,0,1,0,1,0,0,1,0
63,1,1,146,1,0,0,0,0,0,0,0,0,1
390,0,72,1,1,1,1,1,0,1,0,0,0,0
59,1,1,59,98,0,1,0,0,0,0,0,0,1
615,0,381,237,233,1,0,1,0,0,0,0,0,1
104,1,1,119,28,0,0,0,0,0,0,0,0,1
86,1,1,8,1,0,0,0,0,1,0,1,0,1
86,1,1,188,113,0,1,0,0,0,1,0,0,1
54,0,112,360,1,1,0,1,0,0,0,0,0,0
77,0,49,197,1,1,0,1,0,0,0,0,0,0
108,0,30,89,15,1,0,0,0,0,0,0,0,0
103,1,1,1,33,0,1,0,0,1,0,1,0,1
178,0,30,1,1,0,0,0,0,1,0,0,0,0
163,0,95,117,1,1,0,1,0,0,0,0,0,0
111,0,96,71,1,1,0,1,0,0,0,0,0,0
46,0,231,193,1,1,0,1,0,0,0,0,0,0
230,0,44,127,1,1,0,0,0,0,0,0,0,1
182,0,76,76,212,1,0,0,0,0,0,0,0,0
334,1,1,1,1,0,0,0,0,1,0,0,0,1
1225,1,1,1,1,0,0,0,0,1,0,0,1,1
4617,1,1,9,1,0,0,1,0,1,0,0,0,1
112,0,85,15,14,1,1,1,1,0,0,0,0,1
49,0,44,73,49,1,0,1,0,0,0,0,0,0
336,0,141,67,52,1,1,0,0,0,0,0,0,1
185,0,152,68,1,1,0,0,0,0,0,0,0,0
102,0,75,1,1,1,0,0,0,1,0,0,0,0
448,0,88,359,1,1,1,0,0,0,0,0,0,0
294,1,1,82,103,0,0,1,0,0,0,0,1,0
31,0,66,58,67,1,0,0,0,0,0,0,0,0
86,0,443,82,1,1,0,0,0,0,0,0,0,0
256,0,88,184,1,1,1,0,0,0,0,0,0,0
97,1,1,140,1,0,0,1,0,0,0,0,0,0
215,0,136,9,9,1,0,1,0,1,0,0,0,0
417,1,1,40,48,0,0,1,0,0,0,0,1,1
198,0,155,240,151,1,0,1,0,0,0,0,0,0
97,0,86,68,68,1,1,0,0,0,1,0,0,1
44,0,72,132,91,1,0,1,0,0,0,0,0,0
469,1,1,269,1,0,0,0,0,0,0,0,0,1
54,1,1,95,1,0,0,0,1,0,0,0,0,1
131,0,80,95,1,1,0,1,0,0,0,0,0,0
171,1,1,1,1,0,0,0,0,1,0,0,0,1
71,1,1,140,1,0,0,0,0,0,0,0,0,0
353,0,84,167,161,1,0,0,0,0,0,0,0,0
82,1,1,126,79,1,0,1,0,0,0,0,0,0
455,0,30,266,1,0,0,0,0,0,0,0,0,0
170,0,40,284,33,1,0,1,0,0,0,0,0,0
103,0,103,232,95,1,0,0,1,0,0,0,0,0
202,0,84,203,74,1,0,0,0,0,0,0,0,0
363,1,1,1,1,0,0,0,0,1,0,0,0,1
58,1,1,47,55,0,0,1,0,0,0,0,0,0
166,0,128,135,122,1,1,1,0,0,0,0,0,0
133,1,1,174,37,1,0,1,1,0,0,0,0,0
274,0,169,70,153,1,1,1,0,0,0,1,0,0
73,1,1,19,97,0,0,0,0,0,0,1,0,1
169,0,213,138,145,1,0,0,0,0,0,0,0,0
143,0,93,81,14,1,1,1,0,0,0,0,0,1
77,1,1,1,1,0,0,0,0,1,0,0,0,1
195,0,361,21,16,1,0,0,0,0,0,0,0,1
524,1,1,122,1,0,0,0,0,0,0,0,0,1
212,1,1,97,37,0,0,0,0,0,0,0,0,1
219,0,33,99,42,1,0,1,0,0,0,0,0,0
262,0,297,156,1,1,0,0,0,0,0,0,0,0
88,1,1,8,9,0,0,0,0,1,0,1,0,1
221,0,231,60,45,1,0,1,0,0,0,0,0,0
65,1,1,19,20,0,0,0,0,0,0,1,0,1
191,1,1,73,95,0,0,0,0,0,0,0,0,0
69,1,1,205,55,0,0,0,0,0,0,0,0,0
395,0,156,134,391,1,0,0,0,0,0,0,0,1
174,1,1,187,1,0,0,0,0,0,0,0,0,1
296,0,88,184,1,1,1,0,0,0,0,0,0,0
597,1,1,292,1,0,0,0,0,0,0,0,0,1
93,1,1,65,75,0,0,0,0,0,0,0,0,1
57,1,1,25,39,0,0,0,1,0,0,0,0,1
261,0,112,178,1,1,0,1,0,0,0,0,0,1
124,1,1,104,8,0,0,0,0,0,0,0,0,1
80,0,31,49,1,1,0,1,0,0,0,0,0,0
82,1,1,45,1,0,1,0,0,0,0,0,0,1
265,0,53,212,115,1,0,1,0,0,0,0,1,0
47,1,1,70,1,0,0,0,0,0,0,0,0,1
173,0,92,129,1,1,0,0,0,0,0,0,0,0
92,0,18,41,9,1,0,1,0,0,0,1,0,0
46,1,1,45,57,0,0,1,0,0,0,0,0,0
245,0,35,72,11,1,0,1,0,0,0,0,0,0
308,1,1,115,21,0,0,0,0,0,0,0,0,1
748,1,1,151,105,0,0,0,0,0,0,0,0,0
27,0,185,707,164,1,1,1,0,0,0,0,0,1
856,1,1,1,1,0,0,1,0,1,0,0,0,0
55,1,1,283,1,0,0,0,0,0,0,0,0,0
230,0,26,137,1,1,0,1,0,0,0,0,0,0
106,1,1,111,111,0,0,0,0,0,0,0,0,1
36,1,1,127,1,0,1,0,1,0,0,0,0,1
30,0,191,15,92,1,0,1,0,0,0,0,0,0
280,1,1,53,1,0,0,0,1,0,1,1,0,1
73,1,1,19,97,0,0,0,0,0,0,1,0,1
219,0,348,278,44,1,0,1,0,0,0,0,0,0
109,0,192,150,337,1,0,0,0,0,0,0,0,0
170,0,122,75,21,1,1,0,0,0,0,0,0,1
175,0,81,113,62,1,0,1,0,0,0,0,0,0
133,0,30,224,1,0,0,0,0,0,0,0,0,0
91,1,1,38,1,0,0,0,1,0,0,1,0,1
262,1,1,113,1,0,1,0,0,0,1,0,0,0
166,1,1,9,16,0,1,0,0,1,0,0,0,1
172,0,93,191,14,1,0,1,0,0,0,0,0,1
65,1,1,19,20,0,0,0,0,0,0,1,0,1
49,1,1,1,1,0,1,0,0,1,0,0,0,1
354,1,1,1,1,0,0,0,0,1,0,1,0,1
349,0,110,129,91,1,0,1,0,0,0,0,0,0
407,1,1,109,1,0,0,1,0,0,0,0,0,1
23,0,25,21,24,0,0,0,0,0,0,1,0,1
128,0,202,220,138,1,0,1,0,0,0,0,0,0
96,0,144,38,144,1,0,0,0,0,0,0,0,0
196,0,46,105,111,1,0,0,0,0,0,0,0,0
136,0,89,100,71,1,0,0,0,0,0,0,0,0
383,0,381,232,74,1,0,1,0,0,0,0,0,1
451,0,88,299,1,1,1,0,0,0,0,0,0,0
964,1,1,58,1,0,0,0,0,0,0,0,0,1
269,0,117,126,78,1,0,1,0,0,0,0,0,0
530,1,1,160,74,0,0,0,0,0,0,0,1,0
110,0,18,26,9,1,0,1,0,0,0,1,0,0
99,1,1,80,24,0,1,0,0,0,0,0,1,1
1174,0,69,1,1,1,0,0,0,1,0,0,0,0
114,0,47,81,59,1,0,0,0,0,0,0,0,0
192,1,1,1,1,0,0,0,0,1,0,0,0,0
310,0,150,138,99,1,0,1,0,0,0,0,0,0
126,1,1,74,1,0,1,0,0,0,0,0,0,1
403,0,221,125,79,1,0,1,0,0,0,1,0,0
443,0,169,83,123,1,1,1,0,0,0,0,0,0
180,0,30,1,1,0,0,0,0,1,0,0,0,0
223,1,1,243,22,0,0,1,0,0,0,0,0,1
233,0,204,94,1,1,0,0,0,0,0,0,0,0
97,1,1,39,78,0,0,0,0,0,1,1,0,1
736,0,170,174,35,1,0,1,0,0,0,0,0,1
154,1,1,1,1,0,0,0,0,1,0,1,0,1
247,0,57,110,169,1,0,1,0,0,0,0,0,1
123,0,381,159,1,1,0,1,0,0,0,0,0,1
169,0,104,93,1,1,0,1,0,0,0,0,0,0
365,1,1,211,1,0,0,1,0,0,0,0,0,0
134,1,1,156,1,0,0,1,0,0,0,0,0,0
604,0,56,230,1,1,0,0,0,0,0,1,0,0
210,0,94,54,38,1,1,1,0,0,0,0,0,1
59,0,95,131,1,1,0,0,0,0,0,0,0,0
267,0,41,122,52,1,0,1,0,0,0,0,0,0
431,0,94,312,54,1,1,1,0,0,0,0,0,1
51,1,1,100,1,0,0,0,0,0,0,0,0,1
110,0,18,26,9,1,0,1,0,0,0,1,0,0
97,0,86,68,68,1,1,0,0,0,1,0,0,1
110,0,18,26,9,1,0,1,0,0,0,1,0,0
71,1,1,1,1,0,0,0,0,1,0,1,0,1
417,1,1,40,48,0,0,1,0,0,0,0,1,1
332,0,44,127,1,1,0,0,0,0,0,0,0,1
230,0,272,219,207,1,0,0,0,0,0,0,0,0
499,0,57,217,1,1,0,0,0,0,0,0,0,0
339,0,346,323,203,1,0,0,0,0,0,0,0,0
75,1,1,14,14,0,0,0,0,0,0,1,0,1
234,1,1,48,63,0,1,1,0,0,0,0,0,1
65,1,1,9,1,0,0,0,0,1,0,0,0,1
417,1,1,1,1,0,0,0,0,1,1,0,0,0
615,0,381,237,233,1,0,1,0,0,0,0,0,1
188,0,96,107,1,1,0,1,0,0,0,0,0,0
86,1,1,188,113,0,1,0,0,0,1,0,0,1
120,1,1,120,1,0,0,1,0,0,0,1,1,1
326,0,44,133,1,1,1,0,0,0,0,0,0,1
758,1,1,1,1,0,0,0,0,1,0,0,0,1
84,1,1,100,62,0,1,0,0,0,0,1,0,1
46,0,114,278,1,1,0,0,0,0,0,0,0,0
490,1,1,53,1,0,0,0,0,0,0,0,0,1
123,0,94,49,27,1,0,0,0,0,0,0,0,0
109,1,1,1,1,0,0,0,0,1,0,0,0,0
57,0,381,499,104,1,0,1,0,0,0,0,0,1
426,0,361,216,219,1,0,1,0,0,0,0,0,1
48,0,117,38,1,1,0,1,0,0,0,0,0,0
163,0,126,167,38,1,0,1,0,0,0,0,0,0
199,0,361,61,198,1,0,1,0,0,0,0,0,1
223,0,80,77,32,1,0,1,0,0,0,0,0,0
213,1,1,1,1,0,0,0,0,1,0,1,1,1
157,1,1,26,1,0,1,0,0,0,0,0,0,1
396,1,1,127,1,0,0,0,0,0,0,0,0,1
221,1,1,40,10,0,0,0,0,0,0,0,1,0
282,0,30,71,7,1,0,0,0,0,0,0,0,0
424,0,177,98,73,1,1,1,0,0,0,0,1,0
274,0,74,110,203,1,1,0,0,0,0,0,0,0
73,0,62,42,27,1,0,0,0,0,0,0,0,0
137,0,30,1,1,0,0,0,0,1,0,0,0,0
88,1,1,8,1,0,0,0,0,1,0,1,0,1
93,1,1,67,30,0,0,1,0,0,0,0,0,1
232,0,95,141,1,1,0,1,0,0,0,0,0,0
124,1,1,104,8,0,0,0,0,0,0,0,0,1
1110,1,1,64,327,0,0,0,0,0,0,1,0,0
261,0,381,178,1,1,0,1,0,0,0,0,0,1
153,0,93,68,9,1,1,1,0,0,0,0,0,1
625,0,132,68,1,1,0,1,0,0,0,0,0,0
97,1,1,32,1,0,0,0,0,0,0,0,0,1
220,0,93,185,49,1,1,1,0,0,0,0,0,1
475,0,361,206,272,1,1,1,0,0,0,0,0,1
189,0,60,66,44,1,1,0,0,0,0,0,0,1
86,1,1,188,113,0,1,0,0,0,1,0,0,1
145,1,1,430,1,0,0,0,0,0,0,0,0,0
306,1,1,169,86,0,0,0,0,0,0,0,0,1
49,1,1,1,1,0,1,0,0,1,0,0,0,1
419,1,1,40,48,0,0,1,0,0,0,0,1,1
66,0,54,77,65,1,0,0,0,0,0,0,0,0
524,1,1,122,1,0,0,0,0,0,0,0,0,1
252,0,88,178,1,1,1,0,0,0,0,0,0,0
481,0,361,206,246,1,1,1,0,0,0,0,0,1
107,1,1,66,47,0,1,0,0,0,0,0,0,1
225,0,155,74,202,1,0,1,0,0,0,0,0,1
54,1,1,53,36,0,0,0,0,0,0,0,0,0
425,1,1,1,1,0,0,0,0,1,0,0,0,1
104,1,1,255,37,0,0,1,0,0,0,0,0,0
97,0,86,68,53,1,1,0,0,0,1,0,0,1
303,0,105,59,1,1,0,1,0,0,0,0,0,0
389,0,46,184,1,1,0,0,0,0,0,0,0,1
75,1,1,77,32,0,0,1,0,0,0,0,0,1
187,0,54,97,1,1,0,1,0,0,0,0,0,0
97,0,86,68,53,1,1,0,0,0,1,0,0,1
60,0,43,267,47,1,0,0,0,0,0,0,0,0
24,0,82,24,1,1,0,0,0,0,0,1,0,1
154,0,93,164,14,1,1,1,0,0,0,0,0,1
30,0,254,1147,1,1,0,1,0,0,0,0,0,0
24,1,1,76,1,1,0,0,0,0,0,0,0,0
212,1,1,97,37,0,0,0,0,0,0,0,0,1
795,1,1,93,1,0,0,0,0,0,0,1,0,1
159,1,1,9,16,0,1,1,0,1,0,0,0,1
97,0,86,68,53,1,1,0,0,0,1,0,0,1
112,1,1,1,1,0,0,0,0,1,0,0,0,1
332,0,44,127,1,1,0,0,0,0,0,0,0,1
80,0,149,345,59,1,0,0,0,0,0,0,0,0
70,0,28,50,24,1,1,1,0,0,0,0,1,0
747,0,170,182,35,1,0,0,0,0,0,0,0,1
119,1,1,14,8,0,0,0,0,0,0,0,0,1
108,0,86,95,78,1,1,0,0,0,1,0,0,1
35,1,1,32,1,1,1,1,0,0,0,0,0,1
117,0,136,14,8,1,0,0,0,0,0,0,0,0
110,0,29,294,95,1,0,1,0,0,0,0,0,0
747,0,170,182,35,1,0,0,0,0,0,0,0,1
240,0,348,273,33,1,0,1,0,0,0,0,0,0
52,1,1,19,19,0,0,0,0,0,0,0,0,0
426,0,361,216,219,1,0,1,0,0,0,0,0,1
97,0,86,74,71,1,1,0,0,0,1,0,0,1
415,0,94,200,11,1,1,1,0,0,0,1,0,1
374,1,1,44,29,0,0,0,0,0,0,0,1,1
937,1,1,101,1,0,0,0,0,0,0,0,0,1
114,1,1,42,1,0,0,0,0,0,0,0,0,0
506,0,157,217,217,1,1,1,0,0,0,0,0,1
273,1,1,283,1,0,0,1,0,0,0,0,1,1
68,1,1,40,33,0,0,0,0,0,0,0,0,1
65,1,1,19,20,0,0,0,0,0,0,1,0,1
233,0,348,162,35,1,0,0,0,0,0,0,0,0
153,0,57,110,22,1,1,0,1,0,0,1,0,0
97,1,1,39,129,0,0,0,0,0,1,1,0,1
334,0,25,146,1,1,0,0,0,0,0,0,0,0
178,0,288,23,67,1,1,0,0,0,0,0,0,0
305,0,130,101,1,1,0,0,0,0,0,0,0,0
134,0,94,102,58,1,1,1,0,0,0,0,0,1
97,1,1,39,129,0,0,0,0,0,1,1,0,1
406,0,43,320,47,1,0,1,0,0,0,0,0,0
65,1,1,19,25,0,0,0,0,0,0,1,0,1
104,1,1,119,28,0,0,0,0,0,0,0,0,1
76,0,126,254,55,1,0,1,0,0,0,0,0,0
141,0,136,21,8,1,1,1,0,0,0,0,0,0
97,1,1,39,116,0,0,0,0,0,1,1,0,1
136,1,1,151,1,0,0,1,0,0,0,0,0,1
252,1,1,45,20,0,1,0,0,0,0,0,0,1
295,1,1,121,1,0,0,0,0,0,0,0,0,0
91,1,1,8,10,0,0,0,0,1,0,1,0,1
181,0,220,245,78,1,0,0,0,0,0,0,0,0
164,0,144,94,144,1,0,0,0,0,0,0,0,0
106,1,1,82,57,0,0,0,0,0,0,0,0,1
308,0,38,214,14,1,0,0,0,0,0,0,0,0
119,0,93,138,26,1,1,1,0,0,0,0,0,1
48,1,1,70,1,0,0,0,0,0,0,0,0,1
215,0,136,26,9,1,0,1,0,0,0,0,0,0
111,0,149,117,59,1,1,1,0,0,0,0,0,0
293,0,81,95,237,1,0,0,0,0,0,0,0,0
113,0,32,75,32,1,1,0,0,0,0,0,0,1
332,0,142,125,1,1,0,1,0,0,0,0,0,0
230,0,44,1,1,1,0,0,0,1,0,0,0,1
225,0,155,74,202,1,0,1,0,0,0,0,0,1
282,0,84,289,90,1,0,0,0,0,0,0,0,0
192,0,66,147,78,1,0,0,0,0,0,0,0,0
692,0,145,374,1,1,0,1,0,0,0,0,0,0
236,0,30,1,1,0,0,0,0,1,0,0,0,0
52,0,55,88,172,1,0,0,0,0,0,0,0,0
130,0,17,9,1,1,0,0,0,1,0,1,0,1
283,0,112,68,1,1,0,0,0,0,0,0,0,0
78,0,145,89,85,1,0,0,0,0,0,0,0,0
197,1,1,10,1,1,1,0,0,0,0,1,0,1
335,0,38,219,16,0,0,1,0,0,0,0,0,0
407,0,177,164,108,1,0,1,0,0,0,0,1,0
225,1,1,136,1,1,0,1,0,0,0,0,0,0
22,0,100,35,22,1,1,0,1,0,0,0,0,1
63,1,1,146,1,0,0,0,0,0,0,0,0,1
201,0,149,175,63,1,1,1,0,0,0,0,0,0
214,0,259,142,127,1,0,1,0,0,0,0,0,0
258,0,84,201,219,1,0,0,0,0,0,0,0,0
354,1,1,1,1,0,0,0,0,1,0,1,0,1
72,0,15,321,84,1,0,1,0,0,0,0,0,0
300,0,150,101,99,1,0,1,0,0,0,0,0,0
212,0,221,209,144,1,0,1,0,0,0,1,0,0
24,0,100,34,21,1,1,0,1,0,0,0,0,1
252,1,1,45,20,0,1,0,0,0,0,0,0,1
110,0,18,26,9,1,0,1,0,0,0,1,0,0
128,1,1,99,1,0,0,0,0,0,0,0,0,1
347,1,1,1,1,0,0,0,0,1,0,0,0,1
528,0,57,143,1,1,0,1,0,0,0,0,0,1
74,0,136,8,1,1,0,1,0,1,0,0,0,0
198,0,26,177,1,1,0,0,0,0,0,0,0,0
88,1,1,10,1,0,0,1,0,0,0,0,0,1
730,1,1,92,37,0,0,0,0,0,0,0,0,1
269,1,1,104,87,0,0,0,0,0,0,0,0,0
172,1,1,119,22,1,0,1,0,0,0,0,0,0
73,1,1,19,97,0,0,0,0,0,0,1,0,1
142,1,1,10,8,1,1,0,0,0,0,1,0,1
455,0,36,250,222,1,0,1,0,0,0,0,0,1
223,0,381,138,1,1,0,1,0,0,0,1,0,1
458,0,85,116,286,1,0,0,0,0,0,0,0,0
203,1,1,111,109,0,0,0,0,0,0,1,1,0
291,0,137,89,1,1,0,1,0,0,0,0,0,0
86,1,1,188,113,0,1,0,1,0,1,0,0,1
97,0,86,68,68,1,1,0,0,0,1,0,0,1
238,0,381,172,264,1,0,1,0,0,0,0,0,1
73,1,1,19,97,0,0,0,0,0,0,1,0,1
93,1,1,67,30,0,0,1,0,0,0,0,0,1
143,1,1,70,12,0,1,0,0,0,0,0,0,0
155,0,28,1,30,1,1,1,0,1,0,0,0,0
256,0,46,128,37,1,0,0,0,0,0,0,0,1
56,0,137,148,1,1,0,1,0,0,0,0,0,0
31,0,254,1147,1,1,0,1,0,0,0,0,0,0
189,0,60,66,44,1,1,0,0,0,0,0,0,1
382,1,1,96,87,0,0,0,0,0,0,0,0,0
67,1,1,19,25,0,0,0,0,0,0,1,1,1
189,0,60,66,44,1,1,0,0,0,0,0,0,1
113,0,42,29,7,1,0,1,0,0,0,1,0,0
270,1,1,359,1,0,0,0,0,0,0,0,0,1
261,0,129,66,1,1,0,1,0,0,0,0,0,0
196,0,196,128,164,1,0,1,0,0,0,0,0,0
352,0,381,119,278,1,0,0,0,0,0,0,0,1
132,1,1,86,26,0,0,0,0,0,0,0,0,1
216,0,132,136,1,0,0,0,0,0,0,0,0,0
97,1,1,39,78,0,0,0,0,0,1,1,0,1
333,0,183,73,91,1,0,0,0,0,0,0,0,0
52,0,123,56,21,1,0,0,0,0,0,0,0,1
83,1,1,157,92,1,0,1,0,0,0,0,1,1
187,1,1,1,1,0,0,0,0,1,0,1,0,1
384,1,1,43,37,0,0,0,0,0,0,0,0,1
65,1,1,19,20,0,0,0,0,0,0,1,0,1
383,1,1,79,1,1,1,1,0,0,0,0,0,0
99,1,1,80,24,0,1,0,0,0,0,0,1,1
77,1,1,68,38,0,0,0,0,0,0,0,0,0
144,0,231,174,1,1,0,1,0,0,0,0,1,0
313,0,46,65,1,1,0,0,0,0,0,1,0,0
287,1,1,1,1,0,0,0,0,1,0,0,1,1
116,1,1,132,1,0,0,1,1,0,0,0,0,0
187,0,79,97,65,1,1,0,1,0,0,0,0,0
369,0,30,100,1,0,0,0,0,0,0,0,0,0
